anex_xml_id,catalog_hotel_id
38070,111589
38090,128320
38091,15997
38106,113052
38107,113803
38130,30033
38135,52863
38145,62473
38147,60546
38153,37847
38154,70972
38161,61652
38164,37664
38168,37655
38169,43313
38179,113834
38181,48093
38184,61651
38185,71195
38187,64812
38188,45067
38190,80423
38191,67201
38193,58417
38194,103556
38201,68030
38202,83224
38204,86923
38208,69209
38209,60556
38215,48100
38216,111069
38217,80318
38221,55094
38222,42134
38224,2355
38226,37628
38227,65135
38234,78955
38235,55381
38247,40743
38250,47019
38253,116117
38254,115906
38256,71187
38257,40746
38261,63274
38262,46239
38263,83314
38264,115987
38270,37649
38272,67524
38273,40717
38274,60544
38276,112745
38277,103557
38283,68040
38284,60523
38290,110862
38292,46710
38295,40710
38296,82304
38297,80323
38298,67219
38301,47453
38302,71534
38303,78999
38305,80353
38310,65243
38312,80102
38313,101006
38315,58430
38316,56589
38318,71352
38319,37646
38320,69204
38322,64808
38323,46541
38325,101019
38326,101534
38329,78611
38330,64150
38332,113728
38333,82307
38335,78956
38336,112747
38337,115363
38341,76655
38342,92008
38343,60551
38346,60645
38349,43312
38351,79103
38353,76451
38355,50423
38356,37658
38357,70927
38358,115996
38361,60073
38363,57800
38364,115367
38366,76332
38368,68055
38369,68440
38373,64811
38374,115366
38375,113846
38376,37673
38381,71197
38382,81904
38383,53738
38387,82126
38392,115997
38399,37602
38403,115995
38404,71971
38406,115370
38409,60530
38410,44743
38414,48076
38420,81013
38423,84042
38426,68043
38428,80077
38432,40753
38435,50432
38438,37637
38439,115364
38443,61127
38444,71189
38446,76225
38449,69745
38450,54555
38451,80281
38453,40716
38455,67229
38458,46576
38459,80320
38460,92139
38461,81977
38463,57740
38466,68028
38469,46241
38470,40754
38473,115360
38474,43319
38475,51590
38477,81735
38478,82305
38479,78843
38481,111068
38483,67231
38484,71277
38486,76796
38487,60542
38490,50391
38491,64400
38502,55976
38503,71650
38509,78780
38510,68057
38514,46713
38519,43323
38521,46574
38523,115884
38533,116110
38535,76265
38538,113835
38541,116354
38542,115985
38544,30413
38547,40768
38548,69209
38551,81977
38553,55866
38554,76225
38558,58430
38559,40743
38561,40716
38562,55976
38570,55381
38571,64400
38572,67219
38576,43308
38579,55094
38580,57740
38581,62473
38582,43323
38584,84042
38587,50432
38588,77909
38591,57846
38598,115981
38601,67231
38602,37635
38605,43316
38606,93071
38607,61651
38608,60523
38609,48093
38611,81013
38612,97752
38614,61652
38616,76332
38618,68440
38620,64150
38624,58417
38627,64894
38631,37847
38634,67584
38641,81735
38642,82305
38644,71187
38650,37655
38652,37641
38654,50391
38656,37657
38658,78611
38661,115364
38664,80323
38665,40754
38666,68040
38672,55863
38676,68055
38677,113846
38679,115997
38682,113543
38684,62827
38686,60071
38687,116472
38690,79093
38691,98435
38696,83098
38700,43319
38703,43312
38705,67524
38706,103160
38707,112745
38708,86923
38711,115978
38714,116955
38715,115861
38717,23214
38740,30051
38742,114223
38743,114224
38745,116664
38747,111868
38748,116846
38754,116209
38760,112432
38773,116567
38778,8348
38779,26013
38781,8323
38785,37551
38786,23025
38787,23122
38790,102485
38792,116908
38793,116913
38794,116905
38796,117389
38797,116901
38799,117395
38804,113835
38805,27606
38807,59260
38808,50509
38810,116011
38815,116662
38826,111677
38827,76662
38829,117922
38831,58528
38834,116454
38837,63698
38838,115794
38850,117340
38852,67214
38853,115998
38860,102094
38862,116524
38863,62743
38864,48074
38868,68702
38869,116755
38872,116920
38873,123247
38874,126277
38875,78845
38880,119720
38881,120810
38884,33415
38885,37538
38886,103160
38893,58185
38898,82012
38899,117541
38902,2321
38904,104607
38907,56073
38908,116917
38909,117106
38914,116916
38917,58429
38919,117219
38921,78942
38922,38393
38924,112237
38925,22675
38926,115485
38928,4142
38929,37610
38931,117189
38935,117160
38937,113834
38938,111675
38941,117431
38942,111589
38943,67226
38945,46713
38950,151244
38951,42875
38952,115918
38953,81681
38955,37658
38957,110515
38958,47817
38959,49516
38961,117431
38964,114444
38965,69347
38968,37649
38972,28785
38977,37628
38979,60645
38984,30444
38986,115068
38989,109049
38990,47016
38993,116787
38994,61127
38995,130844
38998,79002
39006,28487
39007,109049
39008,118216
39009,58016
39012,118349
39013,117169
39014,142167
39016,111076
39017,111069
39024,49815
39028,117666
39029,117800
39030,116524
39032,118103
39034,115794
39043,51158
39050,71195
39051,107994
39097,59159
39098,118856
39103,117807
39104,114147
39105,24959
39107,118881
39109,109049
39111,118194
39112,118193
39124,117805
39125,117666
39126,117800
39140,110259
39146,24957
39148,119570
39151,74940
39152,80195
39154,117445
39155,129740
39157,100474
39163,111801
39166,44727
39170,36403
39172,116265
39173,37646
39176,69031
39181,26007
39183,119046
39184,44726
39185,63447
39186,118843
39190,116588
39191,116011
39192,100346
39196,120265
39197,64149
39199,81018
39201,50763
39202,115987
39203,83314
39205,129852
39208,16240
39212,99697
39213,116979
39218,46239
39220,82307
39222,112733
39223,119842
39224,113511
39225,104200
39228,69943
39232,20860
39234,118877
39244,118673
39249,8339
39250,118293
39251,118661
39253,45599
39254,69745
39255,64811
39257,65350
39260,8365
39267,118605
39272,43466
39273,118097
39278,108188
39280,64761
39287,119199
39288,120117
39294,23337
39296,113577
39297,92435
39299,15778
39307,81792
39319,123338
39323,82301
39324,126824
39325,37610
39331,120356
39332,38927
39336,115308
39337,120516
39341,81726
39342,3504
39343,49518
39344,120515
39345,118475
39346,118534
39347,3550
39356,3961
39357,3960
39359,65856
39364,62869
39371,116471
39373,121100
39374,116787
39385,79991
39392,112345
39393,167
39400,72335
39402,76296
39406,82001
39408,60081
39411,72740
39413,23335
39417,121905
39418,121904
39419,57161
39421,121484
39423,123359
39425,123321
39438,121472
39440,81890
39441,121473
39445,83609
39446,77147
39447,114935
39449,81890
39451,115597
39455,88162
39459,72245
39460,80077
39463,116365
39465,63447
39467,46540
39469,37626
39474,115822
39482,116758
39483,49365
39486,81176
39489,145410
39491,49357
39492,116679
39497,122910
39501,125078
39502,113728
39511,54552
39514,78865
39519,43647
39524,79313
39525,81669
39527,116676
39546,122977
39549,3525
39551,59127
39552,99411
39555,4026
39573,122845
39574,122810
39587,44515
39588,44701
39592,122909
39598,123039
39599,58391
39602,123513
39606,120195
39608,41831
39609,120194
39612,123309
39614,116565
39615,71352
39619,71197
39627,109025
39628,72398
39629,123374
39632,122616
39634,81521
39637,81525
39647,115992
39648,110495
39665,68702
39669,58409
39670,123759
39672,17636
39674,111677
39676,58528
39686,88169
39687,23164
39689,119045
39705,123958
39707,122841
39713,79483
39716,21726
39717,71091
39723,112126
39724,111183
39726,76687
39729,124315
39733,111375
39736,124203
39754,60436
39755,76403
39756,113839
39757,46572
39758,123769
39760,81904
39761,63274
39765,121435
39766,68030
39772,18769
39776,116025
39782,30753
39787,23340
39788,51816
39802,76539
39807,59520
39808,34789
39810,76296
39813,80057
39815,50391
39816,124464
39818,49827
39820,108146
39829,84072
39846,125079
39847,38463
39853,123365
39855,124808
39858,5518
39859,5418
39860,5503
39862,72808
39866,82372
39877,112469
39890,98182
39899,28744
39907,125402
39908,116354
39909,115367
39912,53511
39919,67227
39920,125369
39922,64077
39923,125368
39924,124723
39926,118889
39927,149789
39931,42487
39932,59420
39936,126103
39937,111554
39945,125856
39949,22771
39986,80426
39989,78862
39997,125696
40007,57842
40008,115998
40021,120841
40022,28558
40024,1390
40037,129085
40040,68810
40045,73642
40046,44743
40047,80320
40048,57842
40051,71352
40053,51590
40054,113846
40055,58417
40057,46572
40058,37602
40150,126020
40152,103282
40153,5370
40163,126074
40235,125780
40241,126255
40248,126073
40249,126029
40255,126082
40263,126158
40268,3072
40272,126418
40274,126420
40277,104810
40278,126258
40279,123665
40281,126328
40284,9230
40285,126597
40289,75123
40290,118076
40291,124936
40292,116934
40293,102143
40295,126234
40296,116932
40301,117724
40303,81675
40305,117513
40306,72727
40308,28685
40310,129826
40315,126417
40322,126069
40323,126535
40326,82612
40327,80855
40330,108063
40339,80955
40341,78809
40347,60546
40348,69205
40349,44742
40354,44727
40363,126601
40364,1187
40368,83500
40372,71377
40379,126703
40380,125226
40389,154863
40396,5528
40401,112714
40405,117059
40411,42878
40413,55860
40414,37437
40415,114150
40428,76197
40439,116788
40441,126877
40443,80228
40446,126912
40461,67252
40469,80120
40473,64146
40475,126914
40476,126913
40479,126943
40489,78848
40490,80535
40496,37675
40508,71151
40515,116565
40519,67211
40520,123769
40525,127069
40532,65366
40533,55867
40537,43336
40541,129455
40544,5338
40545,5337
40547,65272
40548,47019
40550,124053
40556,126119
40564,75814
40566,5502
40567,74045
40572,108404
40573,127338
40580,105333
40584,70883
40586,16028
40601,9108
40606,64970
40611,1795
40616,111022
40620,39086
40630,126869
40641,116678
40642,82658
40655,116894
40659,111492
40663,99680
40664,48249
40665,109586
40667,116364
40668,127358
40675,80170
40682,70032
40683,69963
40685,108372
40696,75683
40708,116183
40711,126913
40713,125079
40715,55867
40717,128310
40719,117306
40728,117987
40729,127529
40733,127528
40734,127530
40735,33640
40736,73810
40738,30277
40743,77384
40827,56118
40832,74632
40844,103874
40846,115934
40860,124693
40866,127274
40867,32005
40868,83916
40876,29348
40878,44742
40880,64149
40883,127888
40920,81196
40921,92237
40926,144122
40941,123511
40980,127827
40987,41090
40991,7838
40992,111867
41010,55764
41028,118624
41039,11381
41042,117794
41050,60644
41054,128194
41055,60073
41056,128215
41058,115677
41082,45120
41084,52315
41086,126240
41087,60206
41088,74341
41089,37011
41093,56919
41094,66832
41096,107205
41097,107082
41098,83589
41099,56879
41105,128011
41111,129495
41112,117735
41122,60617
41123,128761
41124,117829
41135,73974
41137,128212
41138,81467
41142,127084
41144,114850
41146,118246
41147,124631
41148,125396
41149,28414
41150,68636
41152,103937
41153,109735
41154,106722
41155,103981
41156,112805
41157,118625
41163,70929
41164,117067
41167,127358
41172,56073
41173,62478
41175,141654
41179,128785
41183,28724
41184,49337
41186,17387
41189,128400
41190,9131
41191,129350
41192,125168
41197,128426
41198,116360
41201,129495
41202,116916
41203,117365
41207,144723
41212,40544
41220,128687
41222,130668
41224,116672
41227,68039
41231,113844
41234,58429
41236,55858
41237,40730
41241,98748
41249,119217
41254,103153
41255,124482
41260,128508
41261,127628
41263,129687
41267,120641
41271,68057
41278,64518
41289,1774
41294,84737
41296,83124
41306,54380
41309,40739
41311,80320
41312,80281
41313,71277
41317,129966
41319,72978
41322,36985
41325,11357
41332,20274
41345,129349
41347,126388
41351,115043
41353,48985
41356,3043
41369,47983
41375,47406
41390,71377
41395,76349
41399,113510
41402,117455
41413,60698
41415,129549
41426,129077
41427,128945
41428,20772
41429,20838
41431,20796
41432,129078
41433,128982
41434,132320
41435,132321
41478,44505
41480,130036
41483,129088
41487,117440
41489,3056
41494,129990
41496,119842
41498,103059
41502,130485
41506,111404
41510,128940
41523,80584
41530,20260
41531,23258
41537,39546
41540,102433
41549,80783
41550,76330
41559,123828
41564,36504
41573,128153
41576,129965
41577,129964
41579,129989
41580,130484
41583,38182
41588,129376
41589,40751
41596,128311
41597,129108
41598,129988
41599,37664
41607,60975
41638,87961
41655,116065
41667,60935
41669,112361
41691,56987
41693,102124
41695,132010
41700,12072
41707,105817
41708,104062
41713,125885
41718,117380
41724,38516
41727,114015
41730,129481
41735,33350
41738,128495
41743,70917
41753,80235
41766,46043
41789,129140
41799,127349
41809,77373
41821,130487
41823,103962
41827,41882
41828,66748
41829,70612
41830,81131
41831,117745
41843,151579
41844,13965
41846,23134
41847,41962
41848,117274
41849,23000
41850,69160
41851,130250
41864,130392
41872,130323
41873,67193
41874,130327
41879,130339
41896,130495
41897,122131
41898,130507
41907,129132
41908,130585
41923,129161
41925,99402
41952,69943
41953,44685
41954,44685
41967,855
41970,69160
41976,63722
41978,878
41979,51062
41984,51820
41986,68725
41988,883
41989,38607
41990,296
41992,242
41994,2087
41996,21748
41997,863
41999,2905
42001,36343
42004,15819
42006,68705
42007,69039
42008,879
42009,884
42027,4111
42035,68667
42044,68703
42045,44462
42047,4156
42048,861
42049,895
42050,167
42051,23335
42056,2085
42059,864
42061,116524
42062,57833
42065,130760
42066,112345
42067,128204
42071,129521
42074,71091
42075,79179
42077,876
42078,68689
42083,79012
42087,79114
42091,82755
42092,4142
42097,78225
42102,71103
42107,23660
42108,81681
42109,81789
42111,63697
42112,130761
42116,110259
42121,23318
42124,23667
42129,4164
42134,63698
42137,130827
42139,156595
42142,37551
42144,130990
42145,116366
42153,104597
42158,108166
42161,46800
42163,116664
42165,130723
42174,32502
42178,116886
42184,129143
42185,12151
42188,129199
42197,74032
42208,130972
42210,20859
42216,21708
42218,111375
42222,51148
42230,68702
42232,117666
42235,130959
42238,102283
42255,117800
42262,4132
42264,133116
42267,81371
42268,58366
42274,22675
42283,117439
42284,20852
42290,131637
42292,30126
42297,46680
42300,131185
42303,4153
42305,58413
42307,899
42308,129519
42309,124427
42317,159182
42326,108188
42328,128087
42329,71205
42330,128769
42331,101280
42336,131056
42338,81635
42360,133261
42365,58034
42368,66214
42369,128767
42378,132204
42381,78943
42385,78867
42386,131189
42388,131192
42389,107263
42390,49669
42393,72096
42409,49643
42410,41952
42411,120810
42461,50423
42473,131765
42474,102076
42475,122664
42476,72274
42478,103728
42481,104059
42486,38617
42487,65696
42489,104609
42490,130308
42494,127017
42495,113390
42496,864
42498,68686
42499,133420
42500,132772
42504,2088
42505,63851
42508,129525
42512,21744
42517,81890
42518,104161
42519,4100
42521,133260
42523,129781
42524,4140
42528,23319
42529,80565
42532,129521
42537,132632
42538,32502
42540,119844
42543,23656
42544,82288
42545,925
42548,898
42550,132385
42551,104294
42552,104299
42553,4151
42557,58363
42558,38416
42561,51158
42562,81813
42564,50594
42565,108186
42569,127859
42574,45885
42575,126571
42578,131800
42579,131473
42581,131890
42588,151377
42597,7983
42599,35041
42610,126428
42622,41349
42633,131996
42656,118348
42657,128556
42658,127101
42659,83214
42660,130505
42670,128515
42677,81577
42679,37528
42684,126571
42691,65154
42692,131002
42704,132407
42705,132406
42708,129720
42728,24906
42734,132016
42738,133262
42739,132771
42740,133419
42754,133446
42755,80620
42760,133262
42761,32424
42770,131996
42771,133154
42773,40710
42781,66531
42782,73893
42785,21726
42789,132002
42794,38203
42795,71297
42798,134246
42803,71248
42806,131785
42808,40710
42810,81756
42822,133557
42824,133849
42841,131188
42842,63497
42847,133490
42853,117694
42855,96216
42856,134992
42857,134448
42859,132565
42863,132103
42887,131826
42902,153286
42905,5292
42910,85455
42913,43522
42915,115794
42916,45561
42923,134990
42928,134443
42945,133193
42947,133756
42948,131785
42960,136311
42961,112386
42962,126654
42972,131305
42974,68283
42978,135155
42979,103068
42993,77891
42999,132294
43004,4540
43005,136702
43006,70452
43015,5420
43018,127001
43023,65862
43024,141080
43025,5506
43036,132224
43041,38751
43042,136290
43046,80400
43058,103281
43059,32223
43060,111080
43061,51105
43062,38250
43063,78638
43065,136287
43076,137291
43080,137922
43092,83584
43106,136851
43107,8395
43109,100326
43110,18311
43111,18713
43117,135128
43128,134022
43130,137508
43138,88408
43141,119741
43146,132724
43148,37626
43169,136886
43170,139106
43171,138389
43174,78210
43177,99714
43180,138356
43189,116001
43196,127434
43198,30286
43199,62745
43203,136723
43205,138821
43208,151594
43210,131490
43215,136312
43217,138055
43218,139199
43222,131915
43223,132385
43234,1779
43237,56878
43241,56720
43250,140517
43252,129132
43255,122462
43259,129041
43261,109307
43262,126440
43263,129299
43264,32406
43266,69742
43267,125078
43268,128710
43272,50604
43277,71560
43286,141331
43288,141479
43290,62723
43292,153044
43294,128084
43295,121109
43299,141935
43304,143636
43309,45296
43314,127804
43321,52154
43328,135155
43338,142777
43339,57282
43340,132152
43355,143068
43359,143904
43367,143436
43368,82005
43376,23912
43379,108988
43381,117154
43383,142309
43388,126048
43391,104302
43396,143908
43398,76057
43401,143901
43403,143551
43404,146131
43412,64610
43413,86518
43414,132999
43416,1355
43417,1414
43418,147359
43419,137721
43420,132151
43424,124918
43426,143773
43430,80582
43440,144147
43441,117668
43452,138070
43453,127804
43454,60557
43459,143551
43470,38158
43478,144000
43486,86453
43489,80214
43501,143372
43502,55866
43503,71824
43508,56885
43511,3854
43515,28825
43518,61530
43520,65284
43523,141653
43527,58128
43534,27790
43541,56589
43544,149740
43545,151380
43548,129507
43551,151381
43552,151383
43557,147787
43558,156398
43559,152750
43562,149735
43564,148233
43570,139011
43571,149740
43572,83098
43631,40717
43635,852
43660,107964
43663,39534
43664,72620
43665,73947
43673,149752
43674,131985
43689,83221
43690,139765
43691,112747
43723,60544
43724,116572
43726,44743
43727,30071
43746,143657
43747,28706
43807,149420
43812,118414
43828,150658
43829,83225
43830,71274
43831,30634
43833,113648
43835,106634
43839,118414
43840,48076
43842,151062
43845,143795
43855,149733
43861,118983
43866,97263
43867,151950
43893,131884
43896,115985
43897,148205
43899,128847
43900,152573
43903,118670
43904,156164
43906,63985
43913,28371
43925,138070
43927,153836
43945,146107
43946,157164
43951,151012
43954,153280
43955,77334
43956,72619
43958,78780
43968,46043
43971,162468
43974,149604
43977,30724
43988,136844
44002,62490
44009,52831
44017,153688
44019,153675
44020,153887
44021,149276
44022,128047
44023,48775
44041,62070
44043,78483
44046,131005
44049,72584
44057,150945
44063,155079
44064,155086
44065,155081
44066,155080
44070,132319
44072,155143
44074,155146
44075,155144
44076,42877
44087,103765
44088,5434
44090,153897
44099,155401
44100,152776
44103,5339
44105,30091
44107,144312
44109,70972
44112,116567
44113,82051
44116,36982
44118,136947
44120,43835
44128,130265
44129,79608
44132,101534
44136,135849
44137,138498
44146,155580
44147,61651
44154,66140
44155,71352
44156,67231
44157,67875
44160,82304
44161,68188
44162,48093
44170,151010
44176,157319
44178,59660
44188,128832
44196,153951
44203,71058
44218,5427
44221,137545
44222,137531
44228,68039
44229,116672
44233,115996
44236,155225
44245,155905
44246,104497
44248,115981
44249,61126
44269,60551
44288,114097
44299,112713
44306,152401
44315,104973
44321,155312
44323,131224
44325,156310
44326,156363
44327,156365
44330,160129
44333,134891
44339,71878
44341,68201
44342,135288
44343,156311
44344,156367
44345,156366
44346,156281
44359,60975
44361,156432
44362,128748
44399,118349
44402,50394
44412,78510
44418,140013
44421,52435
44427,133865
44435,102283
44436,83104
44439,98748
44446,157061
44447,75723
44454,72623
44456,117170
44459,89396
44461,30071
44466,67090
44467,144995
44468,20276
44476,126441
44481,123838
44482,130774
44484,135208
44485,128266
44489,63688
44492,99402
44493,71818
44503,63679
44508,115740
44516,162468
44522,127758
44527,158278
44529,157259
44530,126756
44531,67055
44537,158101
44547,82705
44548,152067
44549,157529
44555,132590
44559,132411
44563,157321
44564,148779
44565,56814
44583,4229
44584,128358
44585,151396
44600,80960
44602,116572
44603,76655
44607,123937
44610,108891
44612,30152
44625,160108
44630,127412
44635,158282
44638,161528
44642,23969
44643,131119
44646,126319
44647,71413
44679,74025
44680,158448
44681,158443
44684,158516
44700,158517
44705,136960
44707,159921
44708,116780
44709,103120
44767,158616
44769,154931
44770,139797
44771,142132
44780,159054
44787,57807
44838,43837
44845,159269
44848,159188
44849,159639
44855,150733
44860,157264
44872,7585
44873,126386
44876,7555
44886,127497
44903,41150
44907,125769
44908,104029
44910,7571
44912,127134
44914,7584
44922,7622
44937,160662
44943,66334
44950,138356
44957,124411
44966,70903
44967,136209
44971,124518
44983,66171
44991,121063
44992,134764
44993,138585
44999,7492
45009,117786
45014,7552
45016,126158
45025,73736
45029,67226
45031,149239
45033,141010
45035,121082
45036,134073
45043,136848
45048,57842
45050,116364
45054,37664
45060,63829
45070,41932
45072,158034
45074,63795
45080,127943
45081,7579
45086,32177
45096,155224
45102,81057
45105,7482
45111,123263
45112,69266
45118,80403
45120,162193
45122,157863
45128,134782
45133,134103
45134,154729
45135,64397
45144,162536
45145,162775
45146,103060
45147,162533
45150,115307
45159,152013
45161,79088
45165,124513
45168,85676
45172,158720
45174,115306
45181,123243
45183,7455
45185,113788
45199,162751
45208,162798
45209,156398
45227,83170
45238,158740
45239,163252
45247,163059
45252,154775
45253,163499
45254,126824
45255,82301
45258,137983
45263,37620
45272,103807
45280,54383
45281,64866
45282,159226
45283,159224
45286,159225
45301,83759
45305,143278
45315,132221
45316,157858
45323,162750
45327,116357
45329,60547
45332,126781
45333,76753
